geom,Name,TerrainMIN,TerrainMAX,Color
0103000020E6100000010000000D000000886EFA80F32B614045F63C1DE7A912C0F55CACF8F32B614077E519E502AA12C0C8BD1685F42B6140C086E8AD2AAA12C037F4C489F42B614033910B3854AA12C0621CBBA0F42B6140E792333174AA12C0440630C5F32B6140897A7D0B8AAA12C00DF8CCD1F22B61403A21524D70AA12C00DF8CCD1F22B6140756796A75AAA12C0300834E9F22B6140C7DB317F41AA12C052189B00F32B6140DE5891302EAA12C02A7F7E4BF32B614077E519E502AA12C0B3013E3DF32B61407A7584D2E1A912C0886EFA80F32B614045F63C1DE7A912C0,SM,1,3,2
0103000020E6100000010000000D000000D7662DFFF12B6140A182EF287BA912C003838693F12B6140FC72C62593A912C0BADF7B85F12B6140D4677F0FAEA912C00F12B5EFF02B6140152AFF8EC9A912C0613E759BF02B61408E277C52EAA912C027ADD5C8EF2B61406B4E6EA604AA12C0CC0BCFDEEE2B6140CB45AACCFEA912C082624B12EF2B61408E277C52EAA912C011A9602EEF2B614027A0F916D4A912C082624B12EF2B6140C8BCC8E0C4A912C09C52514DF12B61406A571BE85DA912C0BB62B864F12B61404C8572655AA912C0D7662DFFF12B6140A182EF287BA912C0,LBRp,1,1,1
0103000020E6100000010000001F000000B3013E3DF32B61407A7584D2E1A912C02A7F7E4BF32B614077E519E502AA12C052189B00F32B6140DE5891302EAA12C0300834E9F22B6140C7DB317F41AA12C00DF8CCD1F22B6140756796A75AAA12C00DF8CCD1F22B61403A21524D70AA12C0CD5A3B82F22B614042769B1E87AA12C0AECD104AF22B6140F4F4598097AA12C091465FD0F12B6140900AC420A6AA12C00606C372F12B614090BBBBECB5AA12C037221C07F12B61408BC861B3BEAA12C0B36A3547F02B614056757792CBAA12C0CC8892FFEE2B614038A3CE0FC8AA12C0EE1B36F6EE2B6140F0B2F712B0AA12C0C3821941EF2B614095C2201698AA12C04FBD3CE0EF2B6140DCDA0DF385AA12C0473A0001F02B61409AC9853F7AAA12C0011A32D2EF2B61408D46E5F066AA12C0C1F963A3EF2B614027BF62B550AA12C0E40F4479EF2B61409C33FE8C37AA12C0293012A8EF2B614032B921182AAA12C0AEE7F867F02B6140206A19E439AA12C0C7EB6D02F12B6140CDCE8BB838AA12C0542C0A60F12B61406DEB5A8229AA12C0432018E3F12B614095A3B7771BAA12C0F6EDDE78F22B614013FB838511AA12C0CEDD7761F22B6140BFAEFE8D00AA12C03D142666F22B61402E30402CF0A912C03645456FF22B6140756A53D0EAA912C08534F494F22B6140B76DC0ACD4A912C0B3013E3DF32B61407A7584D2E1A912C0,SMR,3,4,3
0103000020E6100000010000000B000000C7EB6D02F12B6140CDCE8BB838AA12C017182EAEF02B6140E903485F17AA12C00F12B5EFF02B614060B7C26706AA12C02110B1CBF12B6140B22B5E3FEDA912C03645456FF22B6140756A53D0EAA912C03D142666F22B61402E30402CF0A912C0CEDD7761F22B6140BFAEFE8D00AA12C0F6EDDE78F22B614013FB838511AA12C0432018E3F12B614095A3B7771BAA12C0542C0A60F12B61406DEB5A8229AA12C0C7EB6D02F12B6140CDCE8BB838AA12C0,CPR,7,10,5
0103000020E61000000100000009000000C7EB6D02F12B6140CDCE8BB838AA12C0AEE7F867F02B6140206A19E439AA12C0293012A8EF2B614032B921182AAA12C00720AB90EF2B61406C3A63B619AA12C04E4079BFEF2B614031CD2C0815AA12C0A864BC88F02B61400D5732800AAA12C00F12B5EFF02B614060B7C26706AA12C019182EAEF02B6140E903485F17AA12C0C7EB6D02F12B6140CDCE8BB838AA12C0,CPS,6,7,4
0103000020E610000001000000110000006789346CF52B6140FAEED91FC4AA12C02FEE4BCBF42B61409886FF45D7AA12C08CA93AD3F32B6140AA72F455ECAA12C0DE52BE9FF32B6140F327CE0EFFAA12C0CD46CC22F42B6140237071190DAB12C00EDEE4B3F42B61406446FC8813AB12C07E97CF97F42B6140BF71D0C930AB12C06C1C109BF32B614042BCF6101EAB12C0C7D7FEA2F22B61407D60481625AB12C0A6C7978BF22B61406446FC8813AB12C0127B09B1F22B6140113574D507AB12C0127B09B1F22B614063A90FADEEAA12C0CD5A3B82F22B6140EBAB92E9CDAA12C0480CA983F32B6140E31B4CD4B1AA12C0F55CACF8F32B614050D1258DC4AA12C09DA736AFF42B614038A3CE0FC8AA12C06789346CF52B6140FAEED91FC4AA12C0,SM,1,3,2
0103000020E6100000010000000600000057B5BFFDF02B61403A2CB0FB01AB12C06544EE59F02B61405EA2AA830CAB12C09B6AB62AF02B61401569625000AB12C089D79150F02B6140FEBE794DFDAA12C08AD11892F02B6140AAADF199F1AA12C057B5BFFDF02B61403A2CB0FB01AB12C0,RF,4,9,6
0103000020E610000001000000160000006DFCEE98F52B6140A6E2AED72BAB12C0D9BB1261F52B61402B00B82E29AB12C0D9BB1261F52B6140112169E51CAB12C02665962DF52B61400B421A9C10AB12C00EDEE4B3F42B61406446FC8813AB12C0CD46CC22F42B6140237071190DAB12C0DE52BE9FF32B6140F327CE0EFFAA12C08CA93AD3F32B6140AA72F455ECAA12C02FEE4BCBF42B61409886FF45D7AA12C06789346CF52B6140FAEED91FC4AA12C03F690BC8F52B6140979A0A36C2AA12C0506707A4F62B614008CD43A0C1AA12C08CF8A676F72B6140F77D3B6CD1AA12C0133943D4F72B6140F6423E28CCAA12C07763FF5BF82B61403D5B2B05BAAA12C0BC7D54CCF82B61403E0C23D1C9AA12C094EAB0D5F82B6140B0654E8FE3AA12C0E71CEA3FF82B6140FF0D8281EDAA12C03C4F23AAF72B6140C93092E804AB12C071F431DCF62B61400197636D27AB12C0C8A9A725F62B6140B4DA248B32AB12C06DFCEE98F52B6140A6E2AED72BAB12C0,SMR,3,4,3
0103000020E6100000010000000F0000006DFCEE98F52B6140A6E2AED72BAB12C020DCE08FF52B6140A8F4701844AB12C00C06503CF52B614060E7865A55AB12C04AF83924F52B61400F7CF3535AAB12C0307188AAF42B6140753E73D375AB12C05CA1509EF22B6140B084B72D60AB12C07DB1B7B5F22B6140C05DC5D945AB12C0C7D7FEA2F22B61407D60481625AB12C06E1C109BF32B614042BCF6101EAB12C08097CF97F42B6140BF71D0C930AB12C00EDEE4B3F42B61406446FC8813AB12C02665962DF52B61400B421A9C10AB12C0D9BB1261F52B6140112169E51CAB12C0D9BB1261F52B61402B00B82E29AB12C06DFCEE98F52B6140A6E2AED72BAB12C0,LR,1,1,1
0103000020E61000000100000014000000C7D7FEA2F22B61407D60481625AB12C07DB1B7B5F22B6140C05DC5D945AB12C05CA1509EF22B6140B084B72D60AB12C0558E59DFF12B61405C24274664AB12C09339E1CFF02B61401BFF93A26DAB12C0A8D401A9EF2B6140B714FE427CAB12C0259ADE09EF2B6140C99E03BB71AB12C0B969A9C3EE2B61401A139F9258AB12C0EAEF58AEEE2B61409C40254243AB12C0BAECE5A2EE2B6140C51522CF37AB12C0108873CEEF2B6140C4292DBF22AB12C04A96D6C1F02B6140A6A68C700FAB12C057B5BFFDF02B61403A2CB0FB01AB12C0FBF9D0F5F12B61405DF1B2B7FCAA12C0200A380DF22B6140B0654E8FE3AA12C0CD5A3B82F22B6140EBAB92E9CDAA12C0147B09B1F22B614063A90FADEEAA12C0147B09B1F22B6140113574D507AB12C0A6C7978BF22B61406446FC8813AB12C0C7D7FEA2F22B61407D60481625AB12C0,CPS,6,7,4
0103000020E6100000010000000C000000BAECE5A2EE2B6140C51522CF37AB12C0EAEF58AEEE2B61409C40254243AB12C05DC8A2D9ED2B6140CCA568E453AB12C0FB9DE651ED2B6140C8ED0BEF61AB12C0C58F835EEC2B61405C732F7A54AB12C0D4A1EE99EB2B6140C60117DF4CAB12C07A00E8AFEA2B6140BA7E769039AB12C08C728B7BEB2B6140022C489527AB12C0435560BFEB2B6140B49F27472DAB12C0082D15AEEC2B614055A8EB2033AB12C0152598CBED2B6140F5FFB72E29AB12C0BAECE5A2EE2B6140C51522CF37AB12C0,CP,7,9,5
0103000020E6100000010000005A0000000CDEA80AE92B61409A23EC21FCAA12C0698528B3E92B6140A17835F312AB12C08F1253EBE92B6140A943794C34AB12C07A00E8AFEA2B6140BA7E769039AB12C0D5A1EE99EB2B6140C60117DF4CAB12C0C58F835EEC2B61405C732F7A54AB12C0FB9DE651ED2B6140C8ED0BEF61AB12C0BDD4B26DED2B61407387C93481AB12C0FCB7CE6FEB2B614022DEE2EB79AB12C0F5428831EA2B6140B084B72D60AB12C0426F48DDE92B614050DC833B56AB12C0BC631A16EA2B614032F47B684DAB12C057872CD7E82B6140AEE7CA513BAB12C06C9F10D1E72B61400ECBFB874AAB12C0F8759B57E72B6140632B403A4AAB12C011FE09E7E62B61407EFD34F249AB12C0030687C9E52B61400827AA8243AB12C0BCAC1A72E52B61406A94D28B42AB12C0FA90408BE42B6140FC54010040AB12C040CBF6D7E22B61407EFD34F249AB12C01EBB8FC0E22B614055E3E86438AB12C000BD7DD5E22B614024EE206B29AB12C0AF276968E12B6140357826E31EAB12C06F0D14F8E02B6140F276192A17AB12C086C92131DF2B6140FC5CCD9C05AB12C05AD42EBBDE2B61409074FFB707AB12C00FFD3F8EDE2B61405B937F2938AB12C05816097BDD2B6140604BDC1E2AAB12C040338140DC2B6140951851BD0EAB12C064468873DB2B61409A92563B0AAB12C0140D4AC7DA2B61403D77942A21AB12C04EC54FB8DA2B614057B0C9F332AB12C044B95D3BDB2B61400A8699A14DAB12C028DDDA42DB2B61406E1D97D767AB12C06195E033DB2B61409F949E187AAB12C0E5673B95DB2B61405C609D3387AB12C0D0F9F998DB2B6140A08093288FAB12C00C63A7C9DB2B61406E4C92439CAB12C0B46ACD10DC2B6140EE2B1E98A0AB12C0B69EB12FDC2B614027967F12AAAB12C0742F8B40DC2B6140ADC7FDBABDAB12C076636F5FDC2B6140AEB3F2CAD2AB12C00376A05CDC2B6140D986A806DEAB12C014BCEFB6DB2B6140E02AFA0BE5AB12C0356A074FDB2B6140F5934ECDE6AB12C084B7B45ADA2B6140475B6BFBF0AB12C0A93ADFF5D92B6140886FCFEFF0AB12C03FF5BE3CDA2B61403DDC6F8EE8AB12C0C484B35ADA2B6140611FDFB4D7AB12C05BD14135DA2B6140B7ED600CC4AB12C058209AF5D92B6140B1490F07BDAB12C0622C8C72D92B6140A0AF8E94C3AB12C08DC5A827D92B61403A478CCADDAB12C039DBC23BD82B6140DB5FCB9EE7AB12C064129071D72B6140DB5FCB9EE7AB12C0006B10C9D62B6140994E43EBDBAB12C0C284021ED72B6140C217E1F5BDAB12C05E40FBD1D72B61407736BFD8BDAB12C0ED8610EED72B6140EE5B527CB4AB12C0179DF0C3D72B61407C3D2402A0AB12C0D905D832D72B6140645ED5B893AB12C0212C1F20D72B6140224D4D0588AB12C0D2FF5E74D72B6140BDB1BFD986AB12C0CE76A9D6D72B61401C95F00F96AB12C0BB643E9BD82B6140E7CB0B6798AB12C097D19AA4D82B61402EE4F84386AB12C089E69587D82B61406CBF20627BAB12C090CB21E6D82B6140226158F572AB12C07544706CD82B6140FCFE685D53AB12C02B1E297FD82B61406D80AAFB42AB12C074D5A2ECD62B6140BB28DEED4CAB12C00236A026D52B61402B5B17584CAB12C040E12717D42B61406E1D97D767AB12C017C0E205D42B6140A56459C97AAB12C0E080C470D32B6140A247E78687AB12C049BFAE33D32B614075ADDDEC83AB12C05DDE976FD32B61406E1D97D767AB12C0BFE76697D42B61409509F5B14CAB12C031AECF7BD52B61407DDF2D2A37AB12C0D5554CCDD52B6140F24DD9F50CAB12C00B9BC848D62B6140348C31D309AB12C02B7DC4FFD52B61408154728DCFAA12C025D5F4C3D62B6140584B5714BEAA12C02DE618C1D72B61401294BA88A7AA12C024E7A444D92B614056D836689EAA12C0CABB701CDB2B61407496D4FAB6AA12C0C1BCFC9FDC2B6140B3F38FAEB7AA12C09E15FE2CE22B6140F0283582E2AA12C012675EA8E82B6140AA72F455ECAA12C00CDEA80AE92B61409A23EC21FCAA12C0,SM,1,3,2
0103000020E61000000100000007000000BC631A16EA2B614032F47B684DAB12C0426F48DDE92B614050DC833B56AB12C057872CD7E82B6140680ADBB852AB12C04006F41BE82B614008D8A14E53AB12C06C9F10D1E72B61400ECBFB874AAB12C057872CD7E82B6140AEE7CA513BAB12C0BC631A16EA2B614032F47B684DAB12C0,CPR,7,10,5
0103000020E6100000010000000F000000BCAC1A72E52B61406A94D28B42AB12C03828591CE52B614008D8A14E53AB12C0DA80D973E42B614021F2EDDB64AB12C05146B6D4E32B61406F9A21CE6EAB12C0A0EF39A1E32B61400F68E8636FAB12C0BC131018E22B6140CF7D52047EAB12C0928E62C2E02B6140BDB84F4883AB12C0C2B03415E02B61403319E02F7FAB12C03AF3D496DF2B614063C8784B6BAB12C02FE7E219E02B614003E547155CAB12C0FC41D4E7E02B6140CCA568E453AB12C00D40D0C3E12B61401F06F9CB4FAB12C040CBF6D7E22B61407EFD34F249AB12C0F990408BE42B6140FC54010040AB12C0BCAC1A72E52B61406A94D28B42AB12C0,MR,6,10,5
0103000020E6100000010000000F000000F8759B57E72B6140632B403A4AAB12C0B8C557BEE72B614021F2EDDB64AB12C06F224DB0E72B61403319E02F7FAB12C0B8C557BEE72B6140D60D99199AAB12C06C9F10D1E72B61401EC372D2ACAB12C0C854861AE72B6140DD9DDF2EB6AB12C0E764ED31E72B614088165DF39FAB12C0A4C75BE2E62B6140D521A40985AB12C0E172E3D2E52B6140CE4255C078AB12C0DA80D973E42B614021F2EDDB64AB12C03828591CE52B614008D8A14E53AB12C0BCAC1A72E52B61406A94D28B42AB12C0030687C9E52B61400827AA8243AB12C012FE09E7E62B61407EFD34F249AB12C0F8759B57E72B6140632B403A4AAB12C0,MS,6,10,4
0103000020E6100000010000000A000000CA54861AE72B6140DD9DDF2EB6AB12C06C9F10D1E72B61401EC372D2ACAB12C0C64017BBE82B61408C09B72C97AB12C0E7CD41F3E82B614017E42389A0AB12C07B9793EEE82B61408FA6A308BCAB12C0A630B0A3E82B61409C294457CFAB12C0E0DB3794E72B614049C9B36FD3AB12C0EB6A66F0E62B61408BDA3B23DFAB12C0160483A5E62B61402BBC0DA9CAAB12C0CA54861AE72B6140DD9DDF2EB6AB12C0,MR,6,10,5
0103000020E61000000100000011000000CA54861AE72B6140DD9DDF2EB6AB12C0160483A5E62B61402BBC0DA9CAAB12C0D7E92D35E62B61408AEE4613CAAB12C03A14EABCE62B61409599FD41B3AB12C0C95AFFD8E62B614088165DF39FAB12C0F876586DE62B6140772A68E38AAB12C00C0C0088E52B61401154DD7384AB12C0DB031653E42B6140B84FFB8681AB12C005206FE7E32B6140228FDAB789AB12C05C7243C9E32B6140806D79677EAB12C0A0EF39A1E32B61400F68E8636FAB12C05146B6D4E32B61406F9A21CE6EAB12C0DA80D973E42B614021F2EDDB64AB12C0E172E3D2E52B6140CE4255C078AB12C0A4C75BE2E62B6140D521A40985AB12C0E764ED31E72B614088165DF39FAB12C0CA54861AE72B6140DD9DDF2EB6AB12C0,SMR,3,4,3
0103000020E6100000010000000C000000A8D401A9EF2B6140B714FE427CAB12C0B5633005EF2B6140C98AF8CA86AB12C0BC0070ACEE2B61401777512588AB12C031AC4945EE2B6140228FDAB789AB12C067515877ED2B6140DBC5F50E8CAB12C0BCD4B26DED2B61407387C93481AB12C0FB9DE651ED2B6140C8ED0BEF61AB12C05DC8A2D9ED2B6140CCA568E453AB12C0EAEF58AEEE2B61409C40254243AB12C0B969A9C3EE2B61401A139F9258AB12C0259ADE09EF2B6140C99E03BB71AB12C0A8D401A9EF2B6140B714FE427CAB12C0,CPR,7,10,5
0103000020E61000000100000029000000985942ACEE2B61407D7FB1B4A1AB12C07FD809F1ED2B614036A2C11BB9AB12C049476A1EED2B61407F4390E4E0AB12C0EF222755EC2B6140EB826F15E9AB12C06CEE7C74EB2B61404C52955B0DAC12C060793636EA2B6140B1D9179723AC12C072086592E92B6140F9A2FC3F21AC12C0C33A9EFCE82B6140474B30322BAC12C0186DD766E82B6140B2C50CA738AC12C0B8C557BEE72B6140547FC84C4EAC12C017289522E72B61401E38213351AC12C0A4C75BE2E62B6140001F386552AC12C08840AA68E62B6140A81A56784FAC12C0814EA009E52B614094F3632435AC12C0EE01122FE52B6140341033EE25AC12C0BD627CBBE52B6140E174A5C224AC12C067304351E62B61403B038D271DAC12C087BD6D89E62B61403FCFF40CFAAB12C0AC501180E62B614026F0A5C3EDAB12C0EB6A66F0E62B61408BDA3B23DFAB12C0E0DB3794E72B614049C9B36FD3AB12C0A630B0A3E82B61409C294457CFAB12C07D9793EEE82B61408FA6A308BCAB12C0E7CD41F3E82B614017E42389A0AB12C0C64017BBE82B61408C09B72C97AB12C06C9F10D1E72B61401EC372D2ACAB12C0B8C557BEE72B6140D60D99199AAB12C06F224DB0E72B61403319E02F7FAB12C0B8C557BEE72B614021F2EDDB64AB12C0F8759B57E72B6140632B403A4AAB12C06C9F10D1E72B61400ECBFB874AAB12C04006F41BE82B614008D8A14E53AB12C057872CD7E82B6140680ADBB852AB12C0426F48DDE92B614050DC833B56AB12C0F4428831EA2B6140B084B72D60AB12C0FCB7CE6FEB2B614022DEE2EB79AB12C0BCD4B26DED2B61407387C93481AB12C067515877ED2B6140DBC5F50E8CAB12C031AC4945EE2B6140228FDAB789AB12C0BF0070ACEE2B61401777512588AB12C0985942ACEE2B61407D7FB1B4A1AB12C0,PR,1,1,1
0103000020E61000000100000010000000160483A5E62B61402BBC0DA9CAAB12C0EB6A66F0E62B61408BDA3B23DFAB12C0AC501180E62B614026F0A5C3EDAB12C0B95C03FDE52B61409EC63033F4AB12C0CAF1AA17E52B61402D45EF9404AC12C047134293E42B6140D16047B20EAC12C0B876EB1AE42B61403AC88FE317AC12C01EA10D0FE42B61409B6A8B2710AC12C07AFABF00E42B614004CCEED406AC12C0BE7C64D9E32B61409722DF2DEDAB12C023A72061E42B61407371E761DDAB12C061C175D1E42B61407964419BD4AB12C09CD55183E52B6140C6D17749D9AB12C0492655F8E52B614090CD955CD6AB12C0D7E92D35E62B61408AEE4613CAAB12C0160483A5E62B61402BBC0DA9CAAB12C0,LBRp,1,1,1
0103000020E610000001000000120000005B3FED3BEE2B614088F2FF663BAC12C01E388F8AEE2B61409389ABA539AC12C0D694847CEE2B6140D68AB85E41AC12C03EE6A622EE2B6140D68AB85E41AC12C01412A10CED2B6140437386433FAC12C0D42B30BBEC2B614020AE838744AC12C0A7025926EC2B6140445F7B5354AC12C0DCB4E558EC2B61407BC9DCCD5DAC12C054F785DAEB2B61408F6E3B8C6CAC12C04027F55EEB2B6140751180D86BAC12C049D1975CEA2B6140F6B2B76B63AC12C03CE01981EA2B614032E980CB49AC12C08E1FD1EBEA2B6140EFE7731242AC12C0EDC65094EB2B6140BD706CD12FAC12C051A2B45BEC2B6140E9572DFD25AC12C0E393F8F8EC2B6140C90718102EAC12C049C42D3FED2B61409389ABA539AC12C05B3FED3BEE2B614088F2FF663BAC12C0,SMR,3,4,3
0103000020E610000001000000260000005EDC0F24F22B61404FFC075EFDAB12C03A637E26F22B6140572CF0F138AC12C09D5FCF4DF22B6140D727A53A66AC12C0C141CB04F22B61402391E228B4AC12C00E6E8BB0F12B6140E32CC24BD1AC12C0DF10D0FCF02B6140C4C8A16EEEAC12C06FCDA3F7EF2B61407CC02F8C04AD12C02BC14428EE2B6140334E5C2F11AD12C0EBDAD3D6ED2B61400341B66808AD12C0A458B628ED2B61406EBF22D3FCAC12C0A458B628ED2B614081C794B5E6AC12C084CB8BF0EC2B6140B1A1AF1AD4AC12C03B7D5261EC2B61406F65A51DC7AC12C054F785DAEB2B6140AFC9C5FAA9AC12C04C6ED03CEC2B61402FCE10B27CAC12C0DCB4E558EC2B61407BC9DCCD5DAC12C0A7025926EC2B6140445F7B5354AC12C0D42B30BBEC2B614020AE838744AC12C01412A10CED2B6140437386433FAC12C041E6A622EE2B6140D68AB85E41AC12C0D694847CEE2B6140D68AB85E41AC12C01E388F8AEE2B61409389ABA539AC12C05B3FED3BEE2B614088F2FF663BAC12C0D660A05DEE2B61402B9437FA32AC12C0C14E3522EF2B6140181E3D7228AC12C0FF34A673EF2B61403553F91807AC12C035E732A6EF2B6140DA37A0D2EDAB12C096E383CDEF2B6140F2B4FF83DAAB12C07DDF0E33EF2B6140DF2AFA0BE5AB12C02BD43BE7EE2B614066FA881CD9AB12C0175A086EEF2B6140937E4DF7A7AB12C080BE21D3EF2B614032AB97BB9CAB12C0B5FAEF26F12B61406236AAEC99AB12C066AD421BF22B61407B50F679ABAB12C0017D0DD5F12B614033CA172DCDAB12C06BE1263AF22B6140276E6932D4AB12C0C575AF23F22B6140C67E3624F4AB12C05EDC0F24F22B61404FFC075EFDAB12C0,CP,7,9,5
0103000020E61000000100000013000000A458B628ED2B61406EBF22D3FCAC12C05CF605ACEC2B6140BED54735F7AC12C0B27797D6EB2B6140B831F62FF0AC12C0CF25AF6EEB2B61401A8318D6EFAC12C0973F3E1DEB2B61407BD43A7CEFAC12C0A9858D77EA2B614056F4DE79DBAC12C003FA565EEA2B614064F3260FD6AC12C00FD7AF1DEA2B614049713E2BC8AC12C0663754E8E92B61400A77969BA2AC12C08D2C475EEA2B6140C7C491168BAC12C09B73223CEB2B6140D8139A4A7BAC12C054F785DAEB2B61408F6E3B8C6CAC12C0DCB4E558EC2B61407BC9DCCD5DAC12C04C6ED03CEC2B61402FCE10B27CAC12C054F785DAEB2B6140AFC9C5FAA9AC12C03B7D5261EC2B61406F65A51DC7AC12C084CB8BF0EC2B6140B1A1AF1AD4AC12C0A458B628ED2B614081C794B5E6AC12C0A458B628ED2B61406EBF22D3FCAC12C0,CPR,7,10,5
0103000020E6100000010000000A000000CC12AC5AE82B614003FB5A7671AC12C06B57B5C4E72B61406C7AD4996DAC12C017289522E72B61401E38213351AC12C0B8C557BEE72B6140547FC84C4EAC12C026A73444E82B6140E7C5B5A246AC12C01295C908E92B6140313889FF39AC12C0E92918B4E92B6140437386433FAC12C032CD22C2E92B6140E7C5B5A246AC12C03322F440E92B6140FB6A146155AC12C0CC12AC5AE82B614003FB5A7671AC12C0,CP,7,9,5
0103000020E6100000010000000900000054F785DAEB2B61408F6E3B8C6CAC12C09B73223CEB2B6140D8139A4A7BAC12C08D2C475EEA2B6140C7C491168BAC12C088F8623FEA2B6140473765737EAC12C0033B03C1E92B6140F79EAC7B78AC12C0667FAFF4E92B61404BEFC16870AC12C049D1975CEA2B6140F6B2B76B63AC12C04027F55EEB2B6140751180D86BAC12C054F785DAEB2B61408F6E3B8C6CAC12C0,SM,1,3,2
0103000020E61000000100000051000000C404BF15F22B61401B27583FA5AB12C066AD421BF22B61407B50F679ABAB12C0B5FAEF26F12B61406236AAEC99AB12C080BE21D3EF2B614032AB97BB9CAB12C0175A086EEF2B6140937E4DF7A7AB12C02BD43BE7EE2B614066FA881CD9AB12C07DDF0E33EF2B6140DF2AFA0BE5AB12C096E383CDEF2B6140F2B4FF83DAAB12C035E732A6EF2B6140DA37A0D2EDAB12C0FF34A673EF2B61403553F91807AC12C0C14E3522EF2B6140181E3D7228AC12C0D660A05DEE2B61402B9437FA32AC12C05B3FED3BEE2B614088F2FF663BAC12C049C42D3FED2B61409389ABA539AC12C0E393F8F8EC2B6140C90718102EAC12C051A2B45BEC2B6140E9572DFD25AC12C0EDC65094EB2B6140BD706CD12FAC12C08E1FD1EBEA2B6140EFE7731242AC12C03CE01981EA2B614032E980CB49AC12C049D1975CEA2B6140F6B2B76B63AC12C0667FAFF4E92B61404BEFC16870AC12C0043B03C1E92B6140F79EAC7B78AC12C088F8623FEA2B6140473765737EAC12C08D2C475EEA2B6140C7C491168BAC12C058CF8BAAE92B6140537F087E8CAC12C067AD12C7E82B6140CE68E31B92AC12C0776AAC83E82B614084F60FBF9EAC12C0847C17BFE72B61407F03B685A7AC12C0868F0E7EE82B6140531CF559B1AC12C008C4B85EE92B6140961D0213B9AC12C08719509FE92B61408C724BE4CFAC12C02951E396E92B6140DC396812DAAC12C0787DA342E92B6140DD746556DFAC12C05B476DCCE82B614067F73513DBAC12C0C2419BB0E82B6140DC396812DAAC12C03CB81F51E82B6140F467BF8FD6AC12C033624AEFE72B61404B3B49BDD3AC12C0847C17BFE72B6140BD385B59D2AC12C0A9B3E4F4E62B614080DB9FA5D1AC12C068BA7CE4E52B61407A374EA0CAAC12C0899C789BE52B6140B0B5BA0ABFAC12C01C047B17E52B6140E6822FA9A3AC12C0F0900909E52B61408B8EAA3491AC12C099CFD036E42B61404DC7AB889AAC12C044E5EA4AE32B6140B5BC1F34A1AC12C08575FE99E22B6140799A61C4A5AC12C0AB152091E32B61400AC69ECF92AC12C03A07642EE42B61404CDBB67885AC12C002AB34FEE42B614084C3845D83AC12C0CB2C8CEAE42B6140E4AA458979AC12C02AD40B93E52B61405193136E77AC12C0D71E9649E62B6140FD07013D7AAC12C0C32D186EE62B61402F090EF681AC12C01A18FE59E72B6140C78994D285AC12C0FED1AEFFE72B614096FE81A188AC12C0F3141543E82B6140357262B783AC12C092C3F29CE82B61407C66C9A982AC12C0781F8D7AE82B614072A18B4672AC12C0CC12AC5AE82B614003FB5A7671AC12C03322F440E92B6140FB6A146155AC12C032CD22C2E92B6140E7C5B5A246AC12C0E92918B4E92B6140437386433FAC12C01295C908E92B6140313889FF39AC12C026A73444E82B6140E7C5B5A246AC12C0B8C557BEE72B6140547FC84C4EAC12C0186DD766E82B6140B2C50CA738AC12C0C33A9EFCE82B6140474B30322BAC12C072086592E92B6140F9A2FC3F21AC12C060793636EA2B6140B1D9179723AC12C06CEE7C74EB2B61404C52955B0DAC12C0EF222755EC2B6140EB826F15E9AB12C049476A1EED2B61407F4390E4E0AB12C07FD809F1ED2B614036A2C11BB9AB12C0985942ACEE2B61407D7FB1B4A1AB12C03E398CB4EF2B6140A78C95C191AB12C0E283166BF02B61403196145D83AB12C03BA2E075F12B61405B7DD58879AB12C06063EFCCF12B6140092DC09B81AB12C05C2F0BAEF12B614076C6854C8FAB12C0F8DDE807F22B6140620D1C9E95AB12C0C404BF15F22B61401B27583FA5AB12C0,MS,6,10,4
0103000020E61000000100000009000000C1DC17F8F52B61408EB1D66D6CAB12C00D06503CF52B614060E7865A55AB12C020DCE08FF52B6140A8F4701844AB12C06DFCEE98F52B6140A6E2AED72BAB12C0C8A9A725F62B6140B4DA248B32AB12C071F431DCF62B61400197636D27AB12C0F99B222BF72B61408E82DB0138AB12C0A056F201F72B6140D737B5BA4AAB12C0C1DC17F8F52B61408EB1D66D6CAB12C0,SM,0,0,2
0103000020E6100000010000000D00000003FA565EEA2B614064F3260FD6AC12C02951E396E92B6140DC396812DAAC12C08719509FE92B61408C724BE4CFAC12C008C4B85EE92B6140961D0213B9AC12C0868F0E7EE82B6140531CF559B1AC12C0847C17BFE72B61407F03B685A7AC12C0776AAC83E82B614084F60FBF9EAC12C065AD12C7E82B6140CE68E31B92AC12C058CF8BAAE92B6140537F087E8CAC12C08D2C475EEA2B6140C7C491168BAC12C0663754E8E92B61400A77969BA2AC12C00FD7AF1DEA2B614049713E2BC8AC12C003FA565EEA2B614064F3260FD6AC12C0,CP,7,9,5
